customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class,input_text,target_text
0,0,0.2821407795229784,14.11,4,13,14.07,73.20333333333333,4.3566666666666665,6.2,2.1766666666666667,0.0,0.0,0.0,3.0,1,2,customer: 0; order: 0; total_items: 0.2821407795229784; discount%: 14.11; weekday: 4; hour: 13; Food%: 14.07; Fresh%: 73.20333333333333; Drinks%: 4.3566666666666665; Home%: 6.2; Beauty%: 2.1766666666666667; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,3.0
7349,22058,0.2844677137870855,8.46,6,13,15.535,24.165,42.37,9.65,8.285,0.0,0.0,0.0,2.0,8,3,customer: 7349; order: 22058; total_items: 0.2844677137870855; discount%: 8.46; weekday: 6; hour: 13; Food%: 15.535; Fresh%: 24.165; Drinks%: 42.37; Home%: 9.65; Beauty%: 8.285; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
7350,22060,0.075043630017452,0.79,5,11,0.0,95.53,0.0,4.47,0.0,0.0,0.0,0.0,1.0,1,2,customer: 7350; order: 22060; total_items: 0.075043630017452; discount%: 0.79; weekday: 5; hour: 11; Food%: 0.0; Fresh%: 95.53; Drinks%: 0.0; Home%: 4.47; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
7351,22061,0.2286212914485166,39.06,5,10,38.63,0.0,20.79,3.08,37.5,0.0,0.0,0.0,1.0,8,3,customer: 7351; order: 22061; total_items: 0.2286212914485166; discount%: 39.06; weekday: 5; hour: 10; Food%: 38.63; Fresh%: 0.0; Drinks%: 20.79; Home%: 3.08; Beauty%: 37.5; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7352,22062,0.2765561372891216,3.014666666666666,5,23,15.601999999999997,56.17933333333333,13.287333333333333,7.883999999999999,5.120000000000001,0.0,0.0,1.9246666666666667,15.0,4,7,customer: 7352; order: 22062; total_items: 0.2765561372891216; discount%: 3.014666666666666; weekday: 5; hour: 23; Food%: 15.601999999999997; Fresh%: 56.17933333333333; Drinks%: 13.287333333333333; Home%: 7.883999999999999; Beauty%: 5.120000000000001; Health%: 0.0; Baby%: 0.0; Pets%: 1.9246666666666667; labels: 4; class: 7,15.0
7353,22077,0.2146596858638743,9.733333333333333,7,2,11.670000000000002,49.79333333333333,17.256666666666664,11.976666666666668,2.79,0.0,0.0,0.0,3.0,1,2,customer: 7353; order: 22077; total_items: 0.2146596858638743; discount%: 9.733333333333333; weekday: 7; hour: 2; Food%: 11.670000000000002; Fresh%: 49.79333333333333; Drinks%: 17.256666666666664; Home%: 11.976666666666668; Beauty%: 2.79; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,3.0
7354,22080,0.1657940663176265,6.02,7,21,44.01,19.793333333333333,26.69,8.353333333333333,1.1566666666666667,0.0,0.0,0.0,3.0,8,3,customer: 7354; order: 22080; total_items: 0.1657940663176265; discount%: 6.02; weekday: 7; hour: 21; Food%: 44.01; Fresh%: 19.793333333333333; Drinks%: 26.69; Home%: 8.353333333333333; Beauty%: 1.1566666666666667; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
7355,22083,0.0455691293387628,2.1,2,15,60.28777777777777,0.9155555555555556,27.69888888888889,1.935555555555556,0.0,3.0077777777777777,0.0,6.156666666666666,9.0,8,3,customer: 7355; order: 22083; total_items: 0.0455691293387628; discount%: 2.1; weekday: 2; hour: 15; Food%: 60.28777777777777; Fresh%: 0.9155555555555556; Drinks%: 27.69888888888889; Home%: 1.935555555555556; Beauty%: 0.0; Health%: 3.0077777777777777; Baby%: 0.0; Pets%: 6.156666666666666; labels: 8; class: 3,9.0
7356,22092,0.193717277486911,4.87,4,20,21.91,21.08,44.3,12.72,0.0,0.0,0.0,0.0,1.0,8,3,customer: 7356; order: 22092; total_items: 0.193717277486911; discount%: 4.87; weekday: 4; hour: 20; Food%: 21.91; Fresh%: 21.08; Drinks%: 44.3; Home%: 12.72; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7357,22093,0.2181500872600349,3.0500000000000003,4,21,4.145,44.16,15.88,3.455,28.79,2.185,1.38,0.0,2.0,1,2,customer: 7357; order: 22093; total_items: 0.2181500872600349; discount%: 3.0500000000000003; weekday: 4; hour: 21; Food%: 4.145; Fresh%: 44.16; Drinks%: 15.88; Home%: 3.455; Beauty%: 28.79; Health%: 2.185; Baby%: 1.38; Pets%: 0.0; labels: 1; class: 2,2.0
7358,22095,0.3007562536358348,4.316666666666667,1,20,37.443333333333335,17.733333333333334,25.063333333333333,12.923333333333332,4.306666666666667,0.0,2.53,0.0,3.0,8,3,customer: 7358; order: 22095; total_items: 0.3007562536358348; discount%: 4.316666666666667; weekday: 1; hour: 20; Food%: 37.443333333333335; Fresh%: 17.733333333333334; Drinks%: 25.063333333333333; Home%: 12.923333333333332; Beauty%: 4.306666666666667; Health%: 0.0; Baby%: 2.53; Pets%: 0.0; labels: 8; class: 3,3.0
7359,22098,0.1657940663176265,34.32,5,21,45.74,0.0,12.13,30.73,11.4,0.0,0.0,0.0,1.0,8,3,customer: 7359; order: 22098; total_items: 0.1657940663176265; discount%: 34.32; weekday: 5; hour: 21; Food%: 45.74; Fresh%: 0.0; Drinks%: 12.13; Home%: 30.73; Beauty%: 11.4; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7360,22099,0.2914485165794066,4.91,6,10,71.03,0.0,17.16,8.98,2.83,0.0,0.0,0.0,1.0,8,3,customer: 7360; order: 22099; total_items: 0.2914485165794066; discount%: 4.91; weekday: 6; hour: 10; Food%: 71.03; Fresh%: 0.0; Drinks%: 17.16; Home%: 8.98; Beauty%: 2.83; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7362,22101,0.2076788830715532,5.015000000000001,2,12,40.33,15.86,27.545,14.33,1.935,0.0,0.0,0.0,2.0,8,3,customer: 7362; order: 22101; total_items: 0.2076788830715532; discount%: 5.015000000000001; weekday: 2; hour: 12; Food%: 40.33; Fresh%: 15.86; Drinks%: 27.545; Home%: 14.33; Beauty%: 1.935; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
7363,22103,0.1308900523560209,6.16,3,18,63.2,0.0,30.9,5.9,0.0,0.0,0.0,0.0,1.0,8,3,customer: 7363; order: 22103; total_items: 0.1308900523560209; discount%: 6.16; weekday: 3; hour: 18; Food%: 63.2; Fresh%: 0.0; Drinks%: 30.9; Home%: 5.9; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7364,22104,0.0680628272251308,10.32,7,19,21.71,0.0,0.0,27.91,7.04,19.58,0.0,23.77,1.0,9,5,customer: 7364; order: 22104; total_items: 0.0680628272251308; discount%: 10.32; weekday: 7; hour: 19; Food%: 21.71; Fresh%: 0.0; Drinks%: 0.0; Home%: 27.91; Beauty%: 7.04; Health%: 19.58; Baby%: 0.0; Pets%: 23.77; labels: 9; class: 5,1.0
7365,22105,0.1588132635253054,9.33,5,11,22.12,12.42,50.52,14.95,0.0,0.0,0.0,0.0,1.0,5,1,customer: 7365; order: 22105; total_items: 0.1588132635253054; discount%: 9.33; weekday: 5; hour: 11; Food%: 22.12; Fresh%: 12.42; Drinks%: 50.52; Home%: 14.95; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 5; class: 1,1.0
7366,22106,0.1553228621291448,1.48,3,8,25.845,41.455,14.79,10.08,7.835,0.0,0.0,0.0,2.0,1,2,customer: 7366; order: 22106; total_items: 0.1553228621291448; discount%: 1.48; weekday: 3; hour: 8; Food%: 25.845; Fresh%: 41.455; Drinks%: 14.79; Home%: 10.08; Beauty%: 7.835; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,2.0
7367,22108,0.2658522396742292,11.74,2,0,40.06333333333333,16.673333333333332,34.67666666666667,8.586666666666668,0.0,0.0,0.0,0.0,3.0,8,3,customer: 7367; order: 22108; total_items: 0.2658522396742292; discount%: 11.74; weekday: 2; hour: 0; Food%: 40.06333333333333; Fresh%: 16.673333333333332; Drinks%: 34.67666666666667; Home%: 8.586666666666668; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
7369,22112,0.0820244328097731,3.21,1,18,13.2,75.21000000000001,2.175,0.0,7.175,2.245,0.0,0.0,2.0,1,2,customer: 7369; order: 22112; total_items: 0.0820244328097731; discount%: 3.21; weekday: 1; hour: 18; Food%: 13.2; Fresh%: 75.21000000000001; Drinks%: 2.175; Home%: 0.0; Beauty%: 7.175; Health%: 2.245; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,2.0
7370,22114,0.0471204188481675,0.43,7,10,22.83,0.0,0.0,18.57,0.0,0.0,58.6,0.0,1.0,7,8,customer: 7370; order: 22114; total_items: 0.0471204188481675; discount%: 0.43; weekday: 7; hour: 10; Food%: 22.83; Fresh%: 0.0; Drinks%: 0.0; Home%: 18.57; Beauty%: 0.0; Health%: 0.0; Baby%: 58.6; Pets%: 0.0; labels: 7; class: 8,1.0
7371,22115,0.2076788830715532,8.03,2,23,23.53,0.0,30.65,38.52,7.3,0.0,0.0,0.0,1.0,8,3,customer: 7371; order: 22115; total_items: 0.2076788830715532; discount%: 8.03; weekday: 2; hour: 23; Food%: 23.53; Fresh%: 0.0; Drinks%: 30.65; Home%: 38.52; Beauty%: 7.3; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7372,22116,0.0872600349040139,1.4300000000000002,5,10,45.855,30.655,23.49,0.0,0.0,0.0,0.0,0.0,4.0,1,2,customer: 7372; order: 22116; total_items: 0.0872600349040139; discount%: 1.4300000000000002; weekday: 5; hour: 10; Food%: 45.855; Fresh%: 30.655; Drinks%: 23.49; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,4.0
7373,22120,0.1686685145262293,1.4529411764705882,6,22,19.15705882352941,25.13823529411765,23.78235294117647,14.638823529411766,12.87058823529412,2.486470588235294,1.9258823529411768,0.0,17.0,4,7,customer: 7373; order: 22120; total_items: 0.1686685145262293; discount%: 1.4529411764705882; weekday: 6; hour: 22; Food%: 19.15705882352941; Fresh%: 25.13823529411765; Drinks%: 23.78235294117647; Home%: 14.638823529411766; Beauty%: 12.87058823529412; Health%: 2.486470588235294; Baby%: 1.9258823529411768; Pets%: 0.0; labels: 4; class: 7,17.0
7374,22137,0.3542757417102967,3.96,5,13,19.25,44.23,9.28,18.62,8.63,0.0,0.0,0.0,1.0,1,2,customer: 7374; order: 22137; total_items: 0.3542757417102967; discount%: 3.96; weekday: 5; hour: 13; Food%: 19.25; Fresh%: 44.23; Drinks%: 9.28; Home%: 18.62; Beauty%: 8.63; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
7375,22138,0.0122164048865619,0.0,5,20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,8,customer: 7375; order: 22138; total_items: 0.0122164048865619; discount%: 0.0; weekday: 5; hour: 20; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 100.0; Pets%: 0.0; labels: 7; class: 8,1.0
7376,22139,0.1490401396160558,8.938,6,17,27.944,9.066,25.23,19.154000000000003,12.22,6.386,0.0,0.0,5.0,8,3,customer: 7376; order: 22139; total_items: 0.1490401396160558; discount%: 8.938; weekday: 6; hour: 17; Food%: 27.944; Fresh%: 9.066; Drinks%: 25.23; Home%: 19.154000000000003; Beauty%: 12.22; Health%: 6.386; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,5.0
7377,22144,0.2321116928446771,5.37,3,22,18.885,37.75,12.205,14.21,16.95,0.0,0.0,0.0,2.0,1,2,customer: 7377; order: 22144; total_items: 0.2321116928446771; discount%: 5.37; weekday: 3; hour: 22; Food%: 18.885; Fresh%: 37.75; Drinks%: 12.205; Home%: 14.21; Beauty%: 16.95; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,2.0
7378,22146,0.4589877835951134,6.0625,4,17,24.2125,16.215,20.045,38.88,0.6475,0.0,0.0,0.0,4.0,8,3,customer: 7378; order: 22146; total_items: 0.4589877835951134; discount%: 6.0625; weekday: 4; hour: 17; Food%: 24.2125; Fresh%: 16.215; Drinks%: 20.045; Home%: 38.88; Beauty%: 0.6475; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,4.0
7379,22150,0.1884816753926701,13.2025,4,19,26.8775,7.3925,29.9525,23.2,0.0,0.0,12.58,0.0,4.0,8,3,customer: 7379; order: 22150; total_items: 0.1884816753926701; discount%: 13.2025; weekday: 4; hour: 19; Food%: 26.8775; Fresh%: 7.3925; Drinks%: 29.9525; Home%: 23.2; Beauty%: 0.0; Health%: 0.0; Baby%: 12.58; Pets%: 0.0; labels: 8; class: 3,4.0
7380,22154,0.0378126817917393,1.6933333333333334,7,19,5.94,1.36,18.063333333333333,7.706666666666667,5.553333333333334,0.0,61.38,0.0,3.0,7,8,customer: 7380; order: 22154; total_items: 0.0378126817917393; discount%: 1.6933333333333334; weekday: 7; hour: 19; Food%: 5.94; Fresh%: 1.36; Drinks%: 18.063333333333333; Home%: 7.706666666666667; Beauty%: 5.553333333333334; Health%: 0.0; Baby%: 61.38; Pets%: 0.0; labels: 7; class: 8,3.0
7381,22157,0.1239092495636998,1.6,7,21,9.47,58.99,6.05,4.79,20.7,0.0,0.0,0.0,1.0,1,2,customer: 7381; order: 22157; total_items: 0.1239092495636998; discount%: 1.6; weekday: 7; hour: 21; Food%: 9.47; Fresh%: 58.99; Drinks%: 6.05; Home%: 4.79; Beauty%: 20.7; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
7382,22158,0.1420593368237347,4.61,1,20,23.492,16.942,42.7,0.0,4.262,0.0,0.0,12.608,5.0,8,3,customer: 7382; order: 22158; total_items: 0.1420593368237347; discount%: 4.61; weekday: 1; hour: 20; Food%: 23.492; Fresh%: 16.942; Drinks%: 42.7; Home%: 0.0; Beauty%: 4.262; Health%: 0.0; Baby%: 0.0; Pets%: 12.608; labels: 8; class: 3,5.0
7383,22163,0.2481675392670156,5.98,1,20,36.07000000000001,6.93,23.87,17.278,0.0,0.0,15.848000000000004,0.0,5.0,8,3,customer: 7383; order: 22163; total_items: 0.2481675392670156; discount%: 5.98; weekday: 1; hour: 20; Food%: 36.07000000000001; Fresh%: 6.93; Drinks%: 23.87; Home%: 17.278; Beauty%: 0.0; Health%: 0.0; Baby%: 15.848000000000004; Pets%: 0.0; labels: 8; class: 3,5.0
7384,22168,0.1285631180919139,1.1,2,11,57.9,10.19,25.926666666666662,0.0,5.983333333333333,0.0,0.0,0.0,3.0,8,3,customer: 7384; order: 22168; total_items: 0.1285631180919139; discount%: 1.1; weekday: 2; hour: 11; Food%: 57.9; Fresh%: 10.19; Drinks%: 25.926666666666662; Home%: 0.0; Beauty%: 5.983333333333333; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
7385,22171,0.1762652705061082,17.935000000000002,6,20,24.19,16.785,18.03,40.99,0.0,0.0,0.0,0.0,2.0,2,6,customer: 7385; order: 22171; total_items: 0.1762652705061082; discount%: 17.935000000000002; weekday: 6; hour: 20; Food%: 24.19; Fresh%: 16.785; Drinks%: 18.03; Home%: 40.99; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,2.0
7386,22173,0.1642427768082218,6.483333333333333,7,19,20.871111111111105,51.51777777777777,5.707777777777778,6.982222222222222,11.69222222222222,2.592222222222222,0.0,0.0,9.0,4,7,customer: 7386; order: 22173; total_items: 0.1642427768082218; discount%: 6.483333333333333; weekday: 7; hour: 19; Food%: 20.871111111111105; Fresh%: 51.51777777777777; Drinks%: 5.707777777777778; Home%: 6.982222222222222; Beauty%: 11.69222222222222; Health%: 2.592222222222222; Baby%: 0.0; Pets%: 0.0; labels: 4; class: 7,9.0
7387,22182,0.0261780104712041,0.0,5,16,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,0,customer: 7387; order: 22182; total_items: 0.0261780104712041; discount%: 0.0; weekday: 5; hour: 16; Food%: 0.0; Fresh%: 0.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 100.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 0; class: 0,1.0
7388,22183,0.2146596858638743,23.78,7,13,76.34,0.0,20.97,2.68,0.0,0.0,0.0,0.0,1.0,8,3,customer: 7388; order: 22183; total_items: 0.2146596858638743; discount%: 23.78; weekday: 7; hour: 13; Food%: 76.34; Fresh%: 0.0; Drinks%: 20.97; Home%: 2.68; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7389,22184,0.2739965095986038,3.2725,7,15,27.2775,33.975,18.10375,11.99375,8.65,0.0,0.0,0.0,8.0,4,7,customer: 7389; order: 22184; total_items: 0.2739965095986038; discount%: 3.2725; weekday: 7; hour: 15; Food%: 27.2775; Fresh%: 33.975; Drinks%: 18.10375; Home%: 11.99375; Beauty%: 8.65; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 4; class: 7,8.0
7390,22192,0.2272251308900523,5.045999999999999,3,7,17.338,49.663,29.235000000000003,1.691,1.478,0.112,0.481,0.0,10.0,4,7,customer: 7390; order: 22192; total_items: 0.2272251308900523; discount%: 5.045999999999999; weekday: 3; hour: 7; Food%: 17.338; Fresh%: 49.663; Drinks%: 29.235000000000003; Home%: 1.691; Beauty%: 1.478; Health%: 0.112; Baby%: 0.481; Pets%: 0.0; labels: 4; class: 7,10.0
7391,22202,0.1657940663176265,2.35,3,20,38.43,22.07,20.06,14.83,1.94,0.0,0.0,2.67,1.0,8,3,customer: 7391; order: 22202; total_items: 0.1657940663176265; discount%: 2.35; weekday: 3; hour: 20; Food%: 38.43; Fresh%: 22.07; Drinks%: 20.06; Home%: 14.83; Beauty%: 1.94; Health%: 0.0; Baby%: 0.0; Pets%: 2.67; labels: 8; class: 3,1.0
7392,22203,0.0652705061082024,7.275999999999999,1,9,7.634,6.726000000000001,9.526,66.578,9.534,0.0,0.0,0.0,5.0,2,6,customer: 7392; order: 22203; total_items: 0.0652705061082024; discount%: 7.275999999999999; weekday: 1; hour: 9; Food%: 7.634; Fresh%: 6.726000000000001; Drinks%: 9.526; Home%: 66.578; Beauty%: 9.534; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,5.0
7393,22208,0.126447723306362,5.758181818181819,2,22,15.50272727272727,21.82454545454545,23.482727272727267,2.605454545454545,1.982727272727273,0.8045454545454546,33.797272727272734,0.0,11.0,4,7,customer: 7393; order: 22208; total_items: 0.126447723306362; discount%: 5.758181818181819; weekday: 2; hour: 22; Food%: 15.50272727272727; Fresh%: 21.82454545454545; Drinks%: 23.482727272727267; Home%: 2.605454545454545; Beauty%: 1.982727272727273; Health%: 0.8045454545454546; Baby%: 33.797272727272734; Pets%: 0.0; labels: 4; class: 7,11.0
7394,22219,0.1623036649214659,14.53,5,2,38.68,26.130000000000003,5.82,16.325,13.035,0.0,0.0,0.0,2.0,8,3,customer: 7394; order: 22219; total_items: 0.1623036649214659; discount%: 14.53; weekday: 5; hour: 2; Food%: 38.68; Fresh%: 26.130000000000003; Drinks%: 5.82; Home%: 16.325; Beauty%: 13.035; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,2.0
7395,22221,0.1783595113438045,2.948,7,21,19.814,57.846,14.892,4.764,2.678,0.0,0.0,0.0,5.0,1,2,customer: 7395; order: 22221; total_items: 0.1783595113438045; discount%: 2.948; weekday: 7; hour: 21; Food%: 19.814; Fresh%: 57.846; Drinks%: 14.892; Home%: 4.764; Beauty%: 2.678; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,5.0
7396,22226,0.10413030831879,11.076666666666668,3,11,35.35333333333333,4.685,43.18,13.61,3.171666666666667,0.0,0.0,0.0,6.0,8,3,customer: 7396; order: 22226; total_items: 0.10413030831879; discount%: 11.076666666666668; weekday: 3; hour: 11; Food%: 35.35333333333333; Fresh%: 4.685; Drinks%: 43.18; Home%: 13.61; Beauty%: 3.171666666666667; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,6.0
7397,22232,0.31239092495637,3.13,7,18,9.62,59.15,14.365,2.03,6.925,4.735,0.815,0.0,2.0,1,2,customer: 7397; order: 22232; total_items: 0.31239092495637; discount%: 3.13; weekday: 7; hour: 18; Food%: 9.62; Fresh%: 59.15; Drinks%: 14.365; Home%: 2.03; Beauty%: 6.925; Health%: 4.735; Baby%: 0.815; Pets%: 0.0; labels: 1; class: 2,2.0
7398,22234,0.2006980802792321,3.81,2,23,39.58,12.77,30.17,11.47,6.0,0.0,0.0,0.0,1.0,8,3,customer: 7398; order: 22234; total_items: 0.2006980802792321; discount%: 3.81; weekday: 2; hour: 23; Food%: 39.58; Fresh%: 12.77; Drinks%: 30.17; Home%: 11.47; Beauty%: 6.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,1.0
7399,22235,0.0959860383944153,0.2,4,13,24.58,0.0,17.29,4.4,53.72,0.0,0.0,0.0,1.0,0,0,customer: 7399; order: 22235; total_items: 0.0959860383944153; discount%: 0.2; weekday: 4; hour: 13; Food%: 24.58; Fresh%: 0.0; Drinks%: 17.29; Home%: 4.4; Beauty%: 53.72; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 0; class: 0,1.0
7400,22236,0.4240837696335078,3.4775,3,22,35.445,10.71,26.380000000000003,19.625,7.84,0.0,0.0,0.0,4.0,8,3,customer: 7400; order: 22236; total_items: 0.4240837696335078; discount%: 3.4775; weekday: 3; hour: 22; Food%: 35.445; Fresh%: 10.71; Drinks%: 26.380000000000003; Home%: 19.625; Beauty%: 7.84; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,4.0
7401,22240,0.2844677137870855,7.739999999999999,4,0,44.696666666666665,13.113333333333337,23.53333333333333,13.963333333333331,4.693333333333333,0.0,0.0,0.0,3.0,8,3,customer: 7401; order: 22240; total_items: 0.2844677137870855; discount%: 7.739999999999999; weekday: 4; hour: 0; Food%: 44.696666666666665; Fresh%: 13.113333333333337; Drinks%: 23.53333333333333; Home%: 13.963333333333331; Beauty%: 4.693333333333333; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 8; class: 3,3.0
7402,22243,0.0541012216404886,0.0,6,15,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,customer: 7402; order: 22243; total_items: 0.0541012216404886; discount%: 0.0; weekday: 6; hour: 15; Food%: 0.0; Fresh%: 100.0; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
7403,22244,0.251890634089587,1.5266666666666666,3,9,26.01,30.98,28.21,13.68,1.1233333333333333,0.0,0.0,0.0,3.0,1,2,customer: 7403; order: 22244; total_items: 0.251890634089587; discount%: 1.5266666666666666; weekday: 3; hour: 9; Food%: 26.01; Fresh%: 30.98; Drinks%: 28.21; Home%: 13.68; Beauty%: 1.1233333333333333; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,3.0
7404,22247,0.2635253054101222,17.3,4,19,1.1,0.89,4.3,39.1,15.72,4.57,34.33,0.0,1.0,2,6,customer: 7404; order: 22247; total_items: 0.2635253054101222; discount%: 17.3; weekday: 4; hour: 19; Food%: 1.1; Fresh%: 0.89; Drinks%: 4.3; Home%: 39.1; Beauty%: 15.72; Health%: 4.57; Baby%: 34.33; Pets%: 0.0; labels: 2; class: 6,1.0
7405,22248,0.1215823152995927,13.706666666666663,7,20,29.016666666666666,0.0,17.343333333333334,1.66,1.2566666666666666,0.0,50.72666666666667,0.0,3.0,7,8,customer: 7405; order: 22248; total_items: 0.1215823152995927; discount%: 13.706666666666663; weekday: 7; hour: 20; Food%: 29.016666666666666; Fresh%: 0.0; Drinks%: 17.343333333333334; Home%: 1.66; Beauty%: 1.2566666666666666; Health%: 0.0; Baby%: 50.72666666666667; Pets%: 0.0; labels: 7; class: 8,3.0
7406,22251,0.075043630017452,0.0,6,2,0.0,91.34,3.33,5.33,0.0,0.0,0.0,0.0,1.0,1,2,customer: 7406; order: 22251; total_items: 0.075043630017452; discount%: 0.0; weekday: 6; hour: 2; Food%: 0.0; Fresh%: 91.34; Drinks%: 3.33; Home%: 5.33; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
7407,22252,0.0541012216404886,0.21,4,10,0.0,0.0,31.38,68.62,0.0,0.0,0.0,0.0,1.0,2,6,customer: 7407; order: 22252; total_items: 0.0541012216404886; discount%: 0.21; weekday: 4; hour: 10; Food%: 0.0; Fresh%: 0.0; Drinks%: 31.38; Home%: 68.62; Beauty%: 0.0; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 2; class: 6,1.0
7408,22253,0.2076788830715532,1.05,7,20,17.06,65.87,9.45,0.0,7.62,0.0,0.0,0.0,1.0,1,2,customer: 7408; order: 22253; total_items: 0.2076788830715532; discount%: 1.05; weekday: 7; hour: 20; Food%: 17.06; Fresh%: 65.87; Drinks%: 9.45; Home%: 0.0; Beauty%: 7.62; Health%: 0.0; Baby%: 0.0; Pets%: 0.0; labels: 1; class: 2,1.0
7409,22254,0.1239092495636998,1.0,7,21,12.75,61.72,0.0,0.0,0.0,25.53,0.0,0.0,1.0,9,5,customer: 7409; order: 22254; total_items: 0.1239092495636998; discount%: 1.0; weekday: 7; hour: 21; Food%: 12.75; Fresh%: 61.72; Drinks%: 0.0; Home%: 0.0; Beauty%: 0.0; Health%: 25.53; Baby%: 0.0; Pets%: 0.0; labels: 9; class: 5,1.0
7410,22255,0.2059336823734729,8.77,3,16,12.7,21.08,33.9325,14.785,5.1925,0.0,0.0,12.315,4.0,8,3,customer: 7410; order: 22255; total_items: 0.2059336823734729; discount%: 8.77; weekday: 3; hour: 16; Food%: 12.7; Fresh%: 21.08; Drinks%: 33.9325; Home%: 14.785; Beauty%: 5.1925; Health%: 0.0; Baby%: 0.0; Pets%: 12.315; labels: 8; class: 3,4.0
7411,22259,0.3232984293193717,2.21625,2,22,15.29625,46.02812499999999,20.993125000000003,8.55125,4.938124999999999,0.919375,0.0,3.274375,16.0,4,7,customer: 7411; order: 22259; total_items: 0.3232984293193717; discount%: 2.21625; weekday: 2; hour: 22; Food%: 15.29625; Fresh%: 46.02812499999999; Drinks%: 20.993125000000003; Home%: 8.55125; Beauty%: 4.938124999999999; Health%: 0.919375; Baby%: 0.0; Pets%: 3.274375; labels: 4; class: 7,16.0
7412,22275,0.1902268760907504,5.475,4,21,26.285,6.585,18.09,16.34,6.180000000000001,0.0,26.52,0.0,2.0,8,3,customer: 7412; order: 22275; total_items: 0.1902268760907504; discount%: 5.475; weekday: 4; hour: 21; Food%: 26.285; Fresh%: 6.585; Drinks%: 18.09; Home%: 16.34; Beauty%: 6.180000000000001; Health%: 0.0; Baby%: 26.52; Pets%: 0.0; labels: 8; class: 3,2.0
