InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551009,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,4/26/2011 9:50,2.08,NA,United Kingdom
551054,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,4/26/2011 11:44,0.55,12429,Austria
551152,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,4/26/2011 14:47,0.55,13230,United Kingdom
551162,21977,PACK OF 60 PINK PAISLEY CAKE CASES,60,4/26/2011 15:45,0.42,12901,United Kingdom
551173,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,4/26/2011 16:54,1.25,NA,United Kingdom
551250,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,4/27/2011 12:00,0.55,17841,United Kingdom
551282,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,4/27/2011 13:44,0.55,16919,United Kingdom
551390,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,4/28/2011 12:03,0.55,15143,United Kingdom
551398,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,4/28/2011 13:09,0.55,12417,Spain
551426,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,4/28/2011 14:39,0.55,14022,United Kingdom
551507,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,4/28/2011 18:11,0.55,18272,United Kingdom
551549,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/3/2011 9:46,0.55,17501,United Kingdom
551693,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/3/2011 13:36,0.55,15582,United Kingdom
551718,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/3/2011 16:06,1.25,NA,United Kingdom
551719,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/3/2011 16:09,1.25,NA,United Kingdom
551843,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/4/2011 13:57,0.55,16094,United Kingdom
551868,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/4/2011 16:29,0.55,12540,Spain
551893,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/5/2011 10:07,0.55,17675,United Kingdom
551983,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/5/2011 14:32,0.55,17735,United Kingdom
551995,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/5/2011 15:42,1.25,NA,United Kingdom
552000,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/5/2011 15:56,1.25,NA,United Kingdom
552038,21977,PACK OF 60 PINK PAISLEY CAKE CASES,240,5/6/2011 8:08,0.42,14156,EIRE
552039,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/6/2011 8:10,0.55,13081,United Kingdom
552045,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/6/2011 9:22,0.55,18241,United Kingdom
552051,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,5/6/2011 10:10,0.55,14796,United Kingdom
552061,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/6/2011 10:43,0.55,13001,United Kingdom
552176,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/6/2011 13:25,0.55,17516,United Kingdom
552229,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,5/6/2011 15:40,1.25,NA,United Kingdom
552232,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/6/2011 15:54,1.25,NA,United Kingdom
552255,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/8/2011 10:33,0.55,14005,United Kingdom
552268,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/8/2011 11:49,0.55,14709,United Kingdom
552285,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/8/2011 12:58,0.55,14684,United Kingdom
552293,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/8/2011 14:05,0.55,16232,United Kingdom
552296,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,5/8/2011 14:09,0.55,15518,United Kingdom
552310,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,5/8/2011 15:22,0.55,17323,United Kingdom
552520,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/9/2011 16:34,1.25,NA,United Kingdom
552539,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/10/2011 10:17,0.55,NA,EIRE
552550,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,5/10/2011 10:43,0.42,13881,United Kingdom
552614,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/10/2011 12:51,0.55,14849,United Kingdom
552643,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,5/10/2011 13:24,0.55,16791,United Kingdom
552662,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/10/2011 15:04,2.08,NA,United Kingdom
552667,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/10/2011 15:05,2.08,NA,United Kingdom
552668,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/10/2011 15:05,2.08,NA,United Kingdom
552671,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/10/2011 15:06,2.08,NA,United Kingdom
552677,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,5/10/2011 15:07,2.08,NA,United Kingdom
552681,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,5/10/2011 15:08,2.08,NA,United Kingdom
552683,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/10/2011 15:09,2.08,NA,United Kingdom
552684,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/10/2011 15:09,2.08,NA,United Kingdom
552687,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/10/2011 15:09,2.08,NA,United Kingdom
552769,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/11/2011 11:47,0.55,16241,United Kingdom
552811,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/11/2011 12:43,0.55,17677,United Kingdom
552835,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/11/2011 14:17,0.55,17664,United Kingdom
552852,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,5/11/2011 15:08,0.55,16712,United Kingdom
552953,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,5/12/2011 12:11,0.42,16745,United Kingdom
552963,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,5/12/2011 12:57,0.55,16743,United Kingdom
553017,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/12/2011 19:01,0.55,12757,Portugal
553035,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/12/2011 20:13,0.55,17337,United Kingdom
553040,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/13/2011 8:58,0.55,15981,United Kingdom
553054,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/13/2011 10:22,0.55,17886,United Kingdom
553060,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/13/2011 10:44,0.55,15826,United Kingdom
553088,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/13/2011 11:53,0.55,16180,United Kingdom
553148,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/13/2011 14:09,0.55,NA,Hong Kong
553176,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,5/15/2011 11:22,0.55,14689,United Kingdom
553182,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,5/15/2011 12:21,0.55,17107,United Kingdom
553187,21977,PACK OF 60 PINK PAISLEY CAKE CASES,10,5/15/2011 12:53,0.55,16809,United Kingdom
553211,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/16/2011 9:40,0.55,15358,United Kingdom
553229,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/16/2011 10:50,0.55,15039,United Kingdom
553390,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,5/16/2011 16:41,0.55,17841,United Kingdom
553463,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/17/2011 11:02,0.55,13488,United Kingdom
553477,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/17/2011 11:46,0.55,14239,United Kingdom
553535,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/17/2011 15:17,0.55,NA,EIRE
553541,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/17/2011 15:33,2.08,NA,United Kingdom
553549,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/17/2011 16:09,1.25,NA,United Kingdom
553556,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,5/17/2011 16:48,0.55,17530,United Kingdom
553766,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/19/2011 10:44,2.08,NA,United Kingdom
553768,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/19/2011 10:47,2.08,NA,United Kingdom
553935,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,5/20/2011 10:32,0.55,15856,United Kingdom
554030,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/20/2011 13:56,0.55,16497,United Kingdom
554079,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,5/22/2011 11:41,0.55,14546,United Kingdom
554093,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/22/2011 12:49,0.55,14837,United Kingdom
554102,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7,5/22/2011 13:40,0.55,14647,United Kingdom
554124,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/23/2011 8:31,0.55,13339,United Kingdom
554272,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2700,5/23/2011 13:08,0.42,12901,United Kingdom
554349,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/24/2011 8:49,0.55,14191,United Kingdom
554511,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,5/24/2011 15:52,1.25,NA,United Kingdom
554636,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/25/2011 11:52,0.55,16763,United Kingdom
554694,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/25/2011 17:06,1.25,NA,United Kingdom
554813,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/26/2011 13:26,0.55,15852,United Kingdom
554854,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/27/2011 9:39,0.55,16369,United Kingdom
554974,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,5/27/2011 17:14,0.55,14031,United Kingdom
555109,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/31/2011 14:19,0.55,16023,United Kingdom
555110,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,5/31/2011 14:34,0.55,17841,United Kingdom
555240,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,6/1/2011 13:07,0.55,15039,United Kingdom
555275,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/1/2011 17:18,1.25,NA,United Kingdom
555276,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/1/2011 17:28,1.25,NA,United Kingdom
555383,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,6/2/2011 15:13,0.55,12517,Germany
555397,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/2/2011 17:26,1.25,NA,United Kingdom
555510,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/3/2011 17:09,1.25,NA,United Kingdom
555558,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/5/2011 14:06,0.55,14159,United Kingdom
555589,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/6/2011 9:36,0.55,12802,Netherlands
555642,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/6/2011 13:18,0.55,18248,United Kingdom
555845,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/7/2011 13:19,0.55,17015,United Kingdom
555853,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/7/2011 13:44,0.55,14375,United Kingdom
555896,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/7/2011 16:04,0.55,15640,United Kingdom
555921,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/7/2011 16:42,0.55,15449,United Kingdom
556063,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/8/2011 14:09,0.55,14587,United Kingdom
556085,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/8/2011 15:23,2.08,NA,United Kingdom
556086,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/8/2011 15:24,2.08,NA,United Kingdom
556089,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/8/2011 15:25,2.08,NA,United Kingdom
556186,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/9/2011 11:46,0.55,14241,United Kingdom
556195,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,6/9/2011 12:21,0.42,16745,United Kingdom
556214,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/9/2011 14:14,0.55,14913,United Kingdom
556237,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/9/2011 15:34,1.25,NA,United Kingdom
556245,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/9/2011 16:10,0.55,17841,United Kingdom
556246,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,6/9/2011 16:16,0.55,16113,United Kingdom
556252,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/9/2011 16:44,0.55,16779,United Kingdom
556257,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,6/9/2011 17:47,0.55,17576,United Kingdom
556427,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/10/2011 13:23,2.08,NA,United Kingdom
556459,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/10/2011 17:25,1.25,NA,United Kingdom
556484,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,6/12/2011 13:17,0.55,16938,United Kingdom
556492,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/12/2011 14:48,0.55,15939,United Kingdom
556494,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/12/2011 14:57,0.55,17802,United Kingdom
556515,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/13/2011 10:45,2.08,NA,United Kingdom
556538,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/13/2011 12:42,0.55,15845,United Kingdom
556631,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/13/2011 14:59,0.55,13080,United Kingdom
556671,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/13/2011 16:33,0.55,17841,United Kingdom
556776,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,6/14/2011 12:24,0.55,14730,United Kingdom
556781,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/14/2011 12:47,0.55,13384,United Kingdom
556813,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/14/2011 17:28,1.25,NA,United Kingdom
556822,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/15/2011 10:22,0.55,17155,United Kingdom
556825,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/15/2011 10:24,2.08,NA,United Kingdom
556876,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/15/2011 11:56,0.55,16241,United Kingdom
556917,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,6/15/2011 13:37,0.42,12415,Australia
556927,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,6/15/2011 14:47,0.42,14156,EIRE
557014,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/16/2011 12:10,0.55,12971,United Kingdom
557117,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/16/2011 17:04,0.55,14849,United Kingdom
557130,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/17/2011 8:09,0.55,14005,United Kingdom
557217,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/17/2011 12:30,0.55,17426,United Kingdom
557222,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/17/2011 13:14,0.55,14936,Channel Islands
557287,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/19/2011 12:47,0.55,18109,United Kingdom
557296,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,6/19/2011 13:51,0.55,15334,United Kingdom
557324,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/20/2011 9:41,1.25,NA,United Kingdom
557466,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/20/2011 13:08,0.55,13815,Germany
557500,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/20/2011 15:27,1.25,NA,United Kingdom
557645,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/21/2011 17:08,1.25,NA,United Kingdom
557760,21977,PACK OF 60 PINK PAISLEY CAKE CASES,420,6/22/2011 13:57,0.55,12901,United Kingdom
557763,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/22/2011 14:10,0.55,17669,United Kingdom
557798,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/23/2011 9:38,0.55,16187,United Kingdom
557872,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/23/2011 12:42,0.55,14911,EIRE
557897,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/23/2011 14:25,0.55,13881,United Kingdom
558122,21977,PACK OF 60 PINK PAISLEY CAKE CASES,36,6/27/2011 9:35,0.55,16570,United Kingdom
558194,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/27/2011 12:28,0.55,14583,United Kingdom
558232,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,6/27/2011 14:30,0.55,17841,United Kingdom
558336,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/28/2011 13:17,0.55,14364,United Kingdom
558383,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/29/2011 8:58,0.55,18075,United Kingdom
558388,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/29/2011 10:00,0.55,NA,EIRE
558475,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,6/29/2011 15:58,1.25,NA,United Kingdom
558616,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/30/2011 16:22,0.55,16045,United Kingdom
540043,21931,JUMBO STORAGE BAG SUKI,1,1/4/2011 14:21,1.95,15164,United Kingdom
540149,21931,JUMBO STORAGE BAG SUKI,10,1/5/2011 11:00,1.95,12921,United Kingdom
540176,21931,JUMBO STORAGE BAG SUKI,100,1/5/2011 12:40,1.65,17511,United Kingdom
540278,21931,JUMBO STORAGE BAG SUKI,1,1/6/2011 12:31,1.95,15719,United Kingdom
540349,21931,JUMBO STORAGE BAG SUKI,10,1/6/2011 14:07,1.95,15379,United Kingdom
540350,21931,JUMBO STORAGE BAG SUKI,2,1/6/2011 14:14,1.95,18283,United Kingdom
540353,21931,JUMBO STORAGE BAG SUKI,2,1/6/2011 14:53,1.95,13764,United Kingdom
540355,21931,JUMBO STORAGE BAG SUKI,33,1/6/2011 15:11,5.06,NA,United Kingdom
540356,21931,JUMBO STORAGE BAG SUKI,11,1/6/2011 15:12,5.06,NA,United Kingdom
540456,21931,JUMBO STORAGE BAG SUKI,10,1/7/2011 12:14,1.95,13534,United Kingdom
540480,21931,JUMBO STORAGE BAG SUKI,10,1/7/2011 15:27,1.95,12480,Germany
540520,21931,JUMBO STORAGE BAG SUKI,2,1/9/2011 12:31,1.95,17555,United Kingdom
540525,21931,JUMBO STORAGE BAG SUKI,10,1/9/2011 13:02,1.95,16833,United Kingdom
540529,21931,JUMBO STORAGE BAG SUKI,20,1/9/2011 13:50,1.95,16748,United Kingdom
540533,21931,JUMBO STORAGE BAG SUKI,4,1/9/2011 14:12,1.95,15005,United Kingdom
540561,21931,JUMBO STORAGE BAG SUKI,10,1/10/2011 10:32,1.95,13004,United Kingdom
540568,21931,JUMBO STORAGE BAG SUKI,20,1/10/2011 11:22,1.95,15039,United Kingdom
540680,21931,JUMBO STORAGE BAG SUKI,100,1/10/2011 16:24,1.65,15311,United Kingdom
540832,21931,JUMBO STORAGE BAG SUKI,64,1/11/2011 14:42,4.96,NA,United Kingdom
540848,21931,JUMBO STORAGE BAG SUKI,1,1/12/2011 9:26,4.21,NA,United Kingdom
540977,21931,JUMBO STORAGE BAG SUKI,2,1/12/2011 15:01,4.21,NA,United Kingdom
540995,21931,JUMBO STORAGE BAG SUKI,1,1/13/2011 9:30,4.13,NA,United Kingdom
541005,21931,JUMBO STORAGE BAG SUKI,2,1/13/2011 10:39,1.95,16161,United Kingdom
541104,21931,JUMBO STORAGE BAG SUKI,2,1/13/2011 14:29,4.13,NA,United Kingdom
541134,21931,JUMBO STORAGE BAG SUKI,10,1/14/2011 10:20,1.95,15615,United Kingdom
541138,21931,JUMBO STORAGE BAG SUKI,10,1/14/2011 10:42,1.95,12553,France
541202,21931,JUMBO STORAGE BAG SUKI,10,1/14/2011 12:09,1.95,17581,United Kingdom
541206,21931,JUMBO STORAGE BAG SUKI,100,1/14/2011 12:24,1.65,14646,Netherlands
541215,21931,JUMBO STORAGE BAG SUKI,10,1/14/2011 13:42,1.95,14329,United Kingdom
541219,21931,JUMBO STORAGE BAG SUKI,1,1/14/2011 14:06,4.13,NA,United Kingdom
541221,21931,JUMBO STORAGE BAG SUKI,34,1/14/2011 14:28,4.96,NA,United Kingdom
541256,21931,JUMBO STORAGE BAG SUKI,10,1/16/2011 14:36,1.95,13048,United Kingdom
541265,21931,JUMBO STORAGE BAG SUKI,4,1/16/2011 16:23,1.95,17609,United Kingdom
541285,21931,JUMBO STORAGE BAG SUKI,10,1/17/2011 12:45,1.95,13001,United Kingdom
541424,21931,JUMBO STORAGE BAG SUKI,1,1/17/2011 17:57,4.13,NA,United Kingdom
541493,21931,JUMBO STORAGE BAG SUKI,27,1/18/2011 14:29,4.96,NA,United Kingdom
541497,21931,JUMBO STORAGE BAG SUKI,1,1/18/2011 15:19,4.13,NA,United Kingdom
541516,21931,JUMBO STORAGE BAG SUKI,2,1/18/2011 17:34,4.13,NA,United Kingdom
541696,21931,JUMBO STORAGE BAG SUKI,1,1/20/2011 18:08,4.13,NA,United Kingdom
541698,21931,JUMBO STORAGE BAG SUKI,2,1/20/2011 19:16,1.95,14713,United Kingdom
541793,21931,JUMBO STORAGE BAG SUKI,10,1/21/2011 13:13,1.95,13969,United Kingdom
541794,21931,JUMBO STORAGE BAG SUKI,2,1/21/2011 13:21,1.95,17238,United Kingdom
541809,21931,JUMBO STORAGE BAG SUKI,10,1/21/2011 14:58,4.96,NA,United Kingdom
541810,21931,JUMBO STORAGE BAG SUKI,4,1/21/2011 15:00,4.13,NA,United Kingdom
541811,21931,JUMBO STORAGE BAG SUKI,3,1/21/2011 15:01,4.13,NA,United Kingdom
541816,21931,JUMBO STORAGE BAG SUKI,4,1/21/2011 15:56,1.95,17799,United Kingdom
541845,21931,JUMBO STORAGE BAG SUKI,2,1/23/2011 12:41,1.95,15167,United Kingdom
541854,21931,JUMBO STORAGE BAG SUKI,1,1/23/2011 14:58,1.95,18283,United Kingdom
541870,21931,JUMBO STORAGE BAG SUKI,1,1/24/2011 9:39,4.13,NA,United Kingdom
541878,21931,JUMBO STORAGE BAG SUKI,2,1/24/2011 10:28,4.13,NA,United Kingdom
541886,21931,JUMBO STORAGE BAG SUKI,10,1/24/2011 11:21,1.95,15039,United Kingdom
541977,21931,JUMBO STORAGE BAG SUKI,20,1/24/2011 14:44,1.95,15078,United Kingdom
541988,21931,JUMBO STORAGE BAG SUKI,100,1/25/2011 8:03,1.65,15222,United Kingdom
541999,21931,JUMBO STORAGE BAG SUKI,1,1/25/2011 10:45,4.13,NA,United Kingdom
542002,21931,JUMBO STORAGE BAG SUKI,40,1/25/2011 10:57,1.65,14298,United Kingdom
C542092,21931,JUMBO STORAGE BAG SUKI,-1,1/25/2011 12:45,1.95,14389,United Kingdom
542109,21931,JUMBO STORAGE BAG SUKI,13,1/25/2011 13:44,4.96,NA,United Kingdom
542122,21931,JUMBO STORAGE BAG SUKI,10,1/25/2011 14:36,1.95,17082,United Kingdom
542255,21931,JUMBO STORAGE BAG SUKI,2,1/26/2011 16:43,4.13,NA,United Kingdom
542274,21931,JUMBO STORAGE BAG SUKI,10,1/27/2011 10:02,1.95,16782,United Kingdom
542344,21931,JUMBO STORAGE BAG SUKI,1,1/27/2011 11:30,4.13,NA,United Kingdom
542347,21931,JUMBO STORAGE BAG SUKI,10,1/27/2011 12:06,1.95,12826,United Kingdom
542354,21931,JUMBO STORAGE BAG SUKI,20,1/27/2011 12:19,1.95,14709,United Kingdom
542429,21931,JUMBO STORAGE BAG SUKI,10,1/28/2011 10:08,1.95,13330,United Kingdom
542536,21931,JUMBO STORAGE BAG SUKI,8,1/28/2011 13:37,4.96,NA,United Kingdom
542541,21931,JUMBO STORAGE BAG SUKI,1,1/28/2011 14:25,4.13,NA,United Kingdom
542664,21931,JUMBO STORAGE BAG SUKI,2,1/31/2011 12:14,4.13,NA,United Kingdom
542667,21931,JUMBO STORAGE BAG SUKI,10,1/31/2011 12:16,1.95,17068,United Kingdom
542715,21931,JUMBO STORAGE BAG SUKI,10,1/31/2011 13:39,1.95,16403,United Kingdom
542724,21931,JUMBO STORAGE BAG SUKI,10,1/31/2011 14:59,1.95,16779,United Kingdom
542780,21931,JUMBO STORAGE BAG SUKI,20,2/1/2011 9:38,1.95,17675,United Kingdom
542790,21931,JUMBO STORAGE BAG SUKI,10,2/1/2011 10:38,1.95,16612,United Kingdom
542887,21931,JUMBO STORAGE BAG SUKI,20,2/1/2011 13:10,1.95,12373,Austria
542895,21931,JUMBO STORAGE BAG SUKI,3,2/1/2011 13:47,1.95,14549,United Kingdom
542914,21931,JUMBO STORAGE BAG SUKI,8,2/1/2011 16:03,1.95,16161,United Kingdom
543094,21931,JUMBO STORAGE BAG SUKI,5,2/3/2011 11:28,1.95,16030,United Kingdom
543111,21931,JUMBO STORAGE BAG SUKI,5,2/3/2011 12:44,1.95,15719,United Kingdom
543123,21931,JUMBO STORAGE BAG SUKI,10,2/3/2011 14:08,1.95,18178,United Kingdom
543182,21931,JUMBO STORAGE BAG SUKI,4,2/4/2011 10:40,4.13,NA,United Kingdom
543251,21931,JUMBO STORAGE BAG SUKI,10,2/4/2011 14:51,1.95,14194,United Kingdom
543273,21931,JUMBO STORAGE BAG SUKI,20,2/6/2011 11:29,1.95,16456,United Kingdom
543300,21931,JUMBO STORAGE BAG SUKI,10,2/7/2011 11:42,1.95,13334,United Kingdom
543370,21931,JUMBO STORAGE BAG SUKI,10,2/7/2011 14:51,1.95,12359,Cyprus
543373,21931,JUMBO STORAGE BAG SUKI,10,2/7/2011 15:04,1.95,16945,United Kingdom
543374,21931,JUMBO STORAGE BAG SUKI,10,2/7/2011 15:05,1.95,16945,United Kingdom
543393,21931,JUMBO STORAGE BAG SUKI,10,2/8/2011 10:17,1.95,13534,United Kingdom
543399,21931,JUMBO STORAGE BAG SUKI,1,2/8/2011 11:07,4.13,NA,United Kingdom
543447,21931,JUMBO STORAGE BAG SUKI,10,2/8/2011 12:01,1.95,16265,United Kingdom
543451,21931,JUMBO STORAGE BAG SUKI,4,2/8/2011 12:13,4.13,NA,United Kingdom
543461,21931,JUMBO STORAGE BAG SUKI,4,2/8/2011 13:35,4.13,NA,United Kingdom
543467,21931,JUMBO STORAGE BAG SUKI,1,2/8/2011 14:35,4.13,NA,United Kingdom
543474,21931,JUMBO STORAGE BAG SUKI,2,2/8/2011 15:09,1.95,14415,United Kingdom
543507,21931,JUMBO STORAGE BAG SUKI,20,2/9/2011 10:49,1.95,15039,United Kingdom
543532,21931,JUMBO STORAGE BAG SUKI,7,2/9/2011 12:59,4.13,NA,United Kingdom
